userId,movieId,rating,timestamp
18,134130,4.5,1456693665
18,134853,3.5,1469994968
18,135569,3.5,1477849300
18,139385,3.5,1473351954
18,140289,4.0,1456859803
18,141688,4.0,1478124485
18,142488,4.5,1486643850
18,144210,4.0,1455060282
18,145283,3.5,1466508318
18,148626,4.0,1484169587
18,150548,4.0,1455828926
18,155168,4.0,1457551336
18,157108,4.5,1485100437
18,157110,4.5,1485100549
18,158238,4.0,1493930228
18,158972,3.5,1511651100
18,159093,3.5,1513378355
18,160438,3.0,1473361651
18,161582,4.0,1499631585
18,162350,3.5,1482346781
18,162606,3.5,1493142085
18,164179,3.0,1517508124
18,166015,3.5,1534786448
18,166635,4.0,1502218032
18,168252,4.0,1493155981
18,171023,4.0,1505599943
18,176101,3.5,1513110715
18,177593,4.5,1534007386
18,180095,3.0,1534698700
18,180777,4.5,1511101918
18,185135,4.5,1534007332
19,1,4.0,965705637
19,2,3.0,965704331
19,3,3.0,965707636
19,7,2.0,965706657
19,10,2.0,965709556
19,12,1.0,965705347
19,13,3.0,965709102
19,15,2.0,965710039
19,19,2.0,965708339
19,32,4.0,965703646
19,34,4.0,965705661
19,44,3.0,965710019
19,47,3.0,965710720
19,48,1.0,965709172
19,54,2.0,965702660
19,64,2.0,965708037
19,65,2.0,965708217
19,70,2.0,965704974
19,87,2.0,965708059
19,92,2.0,965712048
19,102,1.0,965708653
19,104,2.0,965706185
19,107,2.0,965706886
19,118,3.0,965708217
19,135,3.0,965707637
19,141,1.0,965706592
19,153,2.0,965707889
19,158,3.0,965709785
19,161,2.0,965710914
19,165,3.0,965711413
19,170,3.0,965711598
19,173,1.0,965703997
19,185,2.0,965704056
19,186,2.0,965707724
19,196,2.0,965703915
19,208,2.0,965709832
19,216,2.0,965707746
19,223,3.0,965705917
19,231,2.0,965706728
19,235,4.0,965705784
19,252,3.0,965706507
19,253,3.0,965704952
19,256,1.0,965703997
19,258,3.0,965704033
19,260,4.0,965704248
19,273,1.0,965705240
19,289,2.0,965706795
19,291,2.0,965712018
19,293,4.0,965710720
19,295,3.0,965708038
19,316,2.0,965703785
19,319,1.0,965710693
19,325,2.0,965708360
19,328,2.0,965705076
19,329,2.0,965709622
19,330,3.0,965705097
19,332,2.0,965703973
19,333,2.0,965706548
19,338,2.0,965703940
19,339,3.0,965706365
19,344,2.0,965706566
19,348,2.0,965706276
19,350,2.0,965712461
19,351,2.0,965706045
19,353,5.0,965711267
19,356,2.0,965706045
19,357,4.0,965706092
19,362,2.0,965709622
19,364,3.0,965709102
19,366,2.0,965704974
19,367,4.0,965704281
19,368,3.0,965706636
19,370,3.0,965707669
19,372,1.0,965706507
19,374,2.0,965708038
19,377,4.0,965711156
19,378,3.0,965707419
19,379,2.0,965703885
19,380,3.0,965707487
19,407,3.0,965705059
19,410,2.0,965706683
19,414,2.0,965706886
19,420,2.0,965708098
19,422,3.0,965711481
19,423,3.0,965711598
19,427,3.0,965712068
19,432,3.0,965707983
19,434,3.0,965709832
19,435,2.0,965703973
19,440,3.0,965706114
19,442,3.0,965703811
19,445,2.0,965706907
19,450,2.0,965706866
19,455,2.0,965710092
19,457,4.0,965710781
19,466,3.0,965707518
19,468,3.0,965706967
19,472,2.0,965707518
19,474,3.0,965710914
19,480,2.0,965703785
19,485,2.0,965707889
19,486,2.0,965707828
19,490,2.0,965711106
19,494,2.0,965711156
19,497,3.0,965706045
19,500,2.0,965706636
19,512,2.0,965703885
19,513,3.0,965707637
19,520,2.0,965706795
19,537,1.0,965707576
19,539,3.0,965706839
19,540,1.0,965711928
19,541,4.0,965703555
19,542,2.0,965707983
19,543,3.0,965706232
19,546,2.0,965704079
19,551,5.0,965706163
19,558,2.0,965704355
19,575,2.0,965706866
19,586,3.0,965707079
19,587,3.0,965706438
19,588,3.0,965706337
19,589,5.0,965710720
19,592,5.0,965709445
19,597,3.0,965706967
19,606,2.0,965705362
19,610,3.0,965703785
19,611,2.0,965704056
19,627,2.0,965711342
19,637,2.0,965708098
19,640,1.0,965712018
19,648,3.0,965709656
19,653,2.0,965704331
19,661,3.0,965709102
19,671,2.0,965703674
19,673,1.0,965704355
19,674,4.0,965703973
19,708,3.0,965706615
19,709,2.0,965709172
19,711,3.0,965709923
19,719,2.0,965707724
19,720,4.0,965708982
19,724,4.0,965705076
19,733,3.0,965709534
19,736,2.0,965709785
19,742,3.0,965711994
19,743,2.0,965707137
19,745,4.0,965708982
19,761,3.0,965709832
19,762,1.0,965708038
19,783,4.0,965709144
19,785,2.0,965706209
19,788,2.0,965703885
19,798,2.0,965710019
19,799,3.0,965705040
19,810,1.0,965704375
19,818,4.0,965707552
19,829,2.0,965706415
19,830,2.0,965707016
19,832,2.0,965711184
19,837,4.0,965706317
19,839,1.0,965712018
19,842,2.0,965705347
19,849,2.0,965704033
19,852,4.0,965706209
19,866,2.0,965710781
19,879,1.0,965705195
19,880,2.0,965711873
19,881,1.0,965707137
19,903,5.0,965710671
19,904,5.0,965712377
19,906,3.0,965711014
19,910,4.0,965705661
19,911,3.0,965705725
19,913,5.0,965712238
19,915,2.0,965706045
19,921,3.0,965706068
19,924,3.0,965712377
19,930,3.0,965710781
19,931,4.0,965710914
19,933,4.0,965705982
19,965,2.0,965710693
19,984,2.0,965708318
19,986,3.0,965709445
19,1016,3.0,965706728
19,1020,3.0,965706866
19,1021,2.0,965707419
19,1028,2.0,965706092
19,1031,2.0,965709622
19,1032,1.0,965709068
19,1037,1.0,965703940
19,1047,3.0,965711308
19,1049,2.0,965709622
19,1057,3.0,965706795
19,1064,2.0,965708098
19,1073,4.0,965704248
19,1077,3.0,965703605
19,1079,4.0,965705725
19,1081,2.0,965706389
19,1086,4.0,965710914
19,1089,3.0,965710671
19,1092,2.0,965711649
19,1097,5.0,965709282
19,1127,3.0,965709478
19,1129,3.0,965703727
19,1136,3.0,965705588
19,1148,4.0,965705539
19,1179,2.0,965712263
19,1193,4.0,965702660
19,1196,4.0,965703555
19,1197,5.0,965705725
19,1198,5.0,965709394
19,1200,3.0,965710693
19,1210,3.0,965709445
19,1214,4.0,965703555
19,1215,3.0,965706068
19,1219,4.0,965704863
19,1234,4.0,965705661
19,1238,3.0,965705784
19,1240,4.0,965703605
19,1256,4.0,965705619
19,1257,3.0,965705725
19,1258,2.0,965704863
19,1259,3.0,965705725
19,1265,4.0,965705677
19,1267,3.0,965710521
19,1269,4.0,965705942
19,1270,4.0,965703583
19,1278,4.0,965704863
19,1285,5.0,965706185
19,1291,5.0,965709426
19,1297,4.0,965706140
19,1307,3.0,965705962
19,1322,2.0,965705443
19,1324,2.0,965705263
19,1330,2.0,965705240
19,1333,3.0,965704881
19,1339,2.0,965705040
19,1342,2.0,965704952
19,1345,3.0,965704931
19,1346,2.0,965705137
19,1347,2.0,965704974
19,1355,2.0,965711649
19,1356,3.0,965709478
19,1359,3.0,965707983
19,1367,1.0,965706615
19,1371,3.0,965709622
19,1372,5.0,965703698
19,1373,1.0,965703973
19,1374,5.0,965709478
19,1375,3.0,965703853
19,1376,4.0,965703698
19,1377,3.0,965706683
19,1378,3.0,965707419
19,1379,2.0,965707828
19,1380,3.0,965706839
19,1391,3.0,965703997
19,1394,3.0,965705619
19,1396,3.0,965703627
19,1405,2.0,965707101
19,1407,3.0,965704952
19,1409,3.0,965707769
19,1427,1.0,965712068
19,1441,3.0,965706438
19,1456,2.0,965706185
19,1457,3.0,965706728
19,1461,3.0,965707769
19,1474,2.0,965707137
19,1479,3.0,965711598
19,1485,3.0,965707044
19,1489,2.0,965709204
19,1499,1.0,965711994
19,1500,2.0,965705962
19,1517,3.0,965705845
19,1527,5.0,965703811
19,1542,2.0,965706232
19,1544,1.0,965704033
19,1550,2.0,965706866
19,1551,2.0,965710019
19,1552,3.0,965709622
19,1556,1.0,965712048
19,1562,1.0,965710092
19,1566,4.0,965706297
19,1569,3.0,965706683
19,1573,4.0,965703727
19,1580,2.0,965703698
19,1583,3.0,965704375
19,1584,3.0,965703628
19,1588,2.0,965707079
19,1590,1.0,965711946
19,1591,2.0,965704079
19,1593,2.0,965708002
19,1597,2.0,965711237
19,1603,2.0,965703885
19,1610,3.0,965710871
19,1614,2.0,965707576
19,1617,4.0,965710565
19,1625,4.0,965710871
19,1644,2.0,965705263
19,1645,2.0,965711014
19,1648,2.0,965706163
19,1653,4.0,965703628
19,1658,5.0,965711769
19,1663,3.0,965705845
19,1665,1.0,965707552
19,1676,2.0,965709622
19,1679,2.0,965702660
19,1681,3.0,965710220
19,1688,3.0,965709144
19,1689,2.0,965706967
19,1690,1.0,965703885
19,1702,3.0,965704331
19,1717,3.0,965705195
19,1718,2.0,965712018
19,1722,3.0,965711128
19,1732,3.0,965705896
19,1747,2.0,965706092
19,1748,3.0,965703785
19,1754,2.0,965711237
19,1777,3.0,965706438
19,1779,2.0,965711481
19,1783,1.0,965711649
19,1784,2.0,965706163
19,1798,1.0,965712048
19,1805,3.0,965711106
19,1806,2.0,965706683
19,1812,3.0,965705540
19,1816,1.0,965706415
19,1831,2.0,965704033
19,1834,3.0,965710871
19,1845,3.0,965706276
19,1848,2.0,965704331
19,1855,2.0,965708132
19,1862,1.0,965704079
19,1881,1.0,965704375
19,1882,2.0,965701107
19,1885,2.0,965705982
19,1888,2.0,965707419
19,1891,2.0,965705454
19,1892,2.0,965712882
19,1894,2.0,965707487
19,1895,2.0,965706771
19,1906,2.0,965706657
19,1907,3.0,965709025
19,1909,3.0,965703785
19,1911,2.0,965707419
19,1917,2.0,965703973
19,1918,3.0,965708059
19,1919,2.0,965705572
19,1920,3.0,965704331
19,1921,3.0,965710871
19,1923,4.0,965705784
19,1924,2.0,965703973
19,1963,3.0,965705725
19,1967,5.0,965704281
19,1968,2.0,965705917
19,1970,3.0,965705240
19,1971,3.0,965705347
19,1972,1.0,965705301
19,1973,2.0,965705322
19,1991,2.0,965705195
19,1994,3.0,965710781
19,2000,3.0,965705942
19,2001,2.0,965706507
19,2002,3.0,965707724
19,2003,3.0,965706389
19,2004,3.0,965705117
19,2005,4.0,965704281
19,2011,2.0,965703834
19,2012,3.0,965703915
19,2014,2.0,965707669
19,2015,3.0,965706839
19,2016,3.0,965708059
19,2026,2.0,965705322
19,2027,1.0,965708217
19,2033,3.0,965709172
19,2034,2.0,965703973
19,2036,2.0,965708339
19,2037,4.0,965707724
19,2040,2.0,965706728
19,2041,4.0,965708002
19,2044,3.0,965708132
19,2046,2.0,965703727
19,2048,3.0,965709172
19,2052,2.0,965707576
19,2053,2.0,965704056
19,2054,3.0,965704304
19,2060,3.0,965707769
19,2065,2.0,965706045
19,2072,2.0,965707518
19,2078,2.0,965705896
19,2081,4.0,965709068
19,2082,3.0,965707487
19,2088,3.0,965707828
19,2092,2.0,965709172
19,2094,4.0,965703915
19,2097,3.0,965704904
19,2100,3.0,965704281
19,2105,3.0,965703853
19,2108,3.0,965706140
19,2110,3.0,965706250
19,2111,3.0,965706140
19,2115,3.0,965709534
19,2118,2.0,965711106
19,2123,3.0,965709172
19,2133,3.0,965706484
19,2134,2.0,965706525
19,2137,4.0,965702660
19,2139,3.0,965709025
19,2140,4.0,965703674
19,2143,3.0,965704304
19,2144,3.0,965706297
19,2145,2.0,965706615
19,2148,2.0,965705195
19,2150,3.0,965706276
19,2153,3.0,965710092
19,2167,3.0,965704952
19,2169,2.0,965707889
19,2171,2.0,965706728
19,2174,4.0,965704248
19,2184,3.0,965712882
19,2186,4.0,965710671
19,2193,3.0,965704304
19,2203,3.0,965710671
19,2206,3.0,965711039
19,2227,3.0,965701107
19,2232,3.0,965703756
19,2243,2.0,965706114
19,2244,2.0,965706507
19,2245,3.0,965706592
19,2248,3.0,965705822
19,2249,3.0,965707637
19,2253,4.0,965704355
19,2255,2.0,965706615
19,2261,2.0,965706636
19,2263,2.0,965711529
19,2266,3.0,965707828
19,2267,2.0,965712882
19,2279,2.0,965705219
19,2287,3.0,965710914
19,2294,3.0,965709068
19,2302,3.0,965706415
19,2315,2.0,965705263
19,2320,3.0,965711342
19,2321,3.0,965706019
19,2328,2.0,965705347
19,2335,3.0,965707576
19,2338,1.0,965705347
19,2354,2.0,965707419
19,2355,3.0,965705896
19,2359,4.0,965706337
19,2369,2.0,965707016
19,2371,4.0,965706592
19,2372,1.0,965707044
19,2374,2.0,965707518
19,2375,2.0,965707576
19,2387,3.0,965706907
19,2393,3.0,965703940
19,2394,3.0,965709144
19,2396,4.0,965705784
19,2406,3.0,965706415
19,2407,2.0,965706592
19,2413,3.0,965706548
19,2414,3.0,965709785
19,2416,3.0,965706438
19,2418,2.0,965707101
19,2423,4.0,965706337
19,2424,2.0,965706771
19,2428,3.0,965703915
19,2446,2.0,965711873
19,2450,2.0,965710039
19,2453,3.0,965704304
19,2455,2.0,965703698
19,2458,2.0,965708098
19,2463,2.0,965706209
19,2465,1.0,965705405
19,2467,3.0,965712410
19,2468,2.0,965707724
19,2470,3.0,965706365
19,2478,2.0,965706748
19,2485,3.0,965707552
19,2490,3.0,965711184
19,2491,4.0,965708132
19,2496,3.0,965706683
19,2502,2.0,965706185
19,2513,1.0,965705195
19,2518,2.0,965706728
19,2528,2.0,965709500
19,2539,2.0,965706592
19,2548,2.0,965705383
19,2550,3.0,965704904
19,2555,1.0,965708587
19,2558,2.0,965706415
19,2571,4.0,965703605
19,2572,3.0,965706365
19,2581,3.0,965706839
19,2605,2.0,965711649
19,2606,4.0,965705117
19,2614,1.0,965705422
19,2617,3.0,965705018
19,2622,3.0,965704281
19,2628,3.0,965703756
19,2640,3.0,965703674
19,2641,3.0,965703727
19,2642,1.0,965704033
19,2643,1.0,965704127
19,2657,3.0,965704999
19,2668,2.0,965703853
19,2672,3.0,965704033
19,2683,3.0,965706592
19,2687,2.0,965709025
19,2694,2.0,965706839
19,2699,3.0,965703915
19,2700,4.0,965705845
19,2701,1.0,965704111
19,2706,3.0,965706636
19,2709,2.0,965707101
19,2710,2.0,965704999
19,2716,4.0,965704931
19,2717,1.0,965705195
19,2719,2.0,965705383
19,2720,1.0,965708653
19,2722,2.0,965711529
19,2723,5.0,965706484
19,2733,2.0,965707746
19,2746,3.0,965704974
19,2754,1.0,965705405
19,2762,4.0,965710565
19,2763,4.0,965711106
19,2788,2.0,965705822
19,2791,2.0,965705802
19,2793,2.0,965705301
19,2797,3.0,965704248
19,2802,3.0,965711413
19,2804,3.0,965705572
19,2806,2.0,965706795
19,2808,2.0,965701107
19,2822,2.0,965710019
19,2836,3.0,965706525
19,2840,2.0,965711793
19,2857,3.0,965709047
19,2858,4.0,965702994
19,2860,2.0,965706684
19,2867,3.0,965706185
19,2870,3.0,965706365
19,2883,3.0,965706068
19,2888,3.0,965707828
19,2898,2.0,965705195
19,2900,2.0,965703885
19,2901,1.0,965705137
19,2915,2.0,965706337
19,2916,3.0,965709500
19,2918,5.0,965705867
19,2936,4.0,965705867
19,2953,3.0,965708360
19,2959,5.0,965703109
19,2968,5.0,965703674
19,2985,3.0,965703785
19,2987,5.0,965709047
19,2995,2.0,965705322
19,2997,4.0,965705619
19,3005,2.0,965711873
19,3016,3.0,965705117
19,3017,2.0,965705301
19,3031,2.0,965708339
19,3032,3.0,965703727
19,3033,2.0,965703811
19,3034,3.0,965709047
19,3035,4.0,965705619
19,3039,3.0,965706092
19,3040,3.0,965706438
19,3044,3.0,965711039
19,3048,2.0,965707487
19,3052,3.0,965706163
19,3056,4.0,965711994
19,3063,2.0,965711769
19,3064,2.0,965711481
19,3070,5.0,965703674
19,3072,2.0,965706045
19,3081,3.0,965703033
19,3082,2.0,965703061
19,3087,3.0,965706297
19,3101,1.0,965711014
19,3104,2.0,965705784
19,3108,4.0,965705917
19,3113,2.0,965712018
19,3114,2.0,965705725
19,3146,1.0,965703084
19,3156,1.0,965703834
19,3175,4.0,965703727
19,3176,1.0,965703010
19,3190,1.0,965703443
19,3203,2.0,965710957
19,3213,4.0,965708982
19,3219,2.0,965711529
19,3225,3.0,965703061
19,3238,1.0,965703061
19,3243,3.0,965707552
19,3247,3.0,965707419
19,3248,2.0,965708339
19,3253,2.0,965706068
19,3254,2.0,965706967
19,3255,2.0,965706209
19,3257,2.0,965711810
19,3258,2.0,965706703
19,3263,2.0,965706592
19,3264,3.0,965705040
19,3269,2.0,965703940
19,3273,2.0,965703084
19,3300,3.0,965703299
19,3301,2.0,965703061
19,3308,2.0,965706484
19,3316,2.0,965703425
19,3324,2.0,965703084
19,3355,2.0,965703061
19,3358,5.0,965706140
19,3361,2.0,965705725
19,3370,2.0,965710720
19,3387,2.0,965707828
19,3393,1.0,965704375
19,3394,3.0,965707983
19,3395,3.0,965707983
19,3396,5.0,965705896
19,3397,2.0,965706019
19,3398,2.0,965706276
19,3400,3.0,965709047
19,3401,2.0,965703973
19,3409,2.0,965703299
19,3418,3.0,965701125
